mode,load,0_inception_v3-2,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,89.22114372253418,24.814963340759277,90.99459648132324
mps-uncap,0.9,431.3089609146119,65.22321701049805,1439.0633344650266
mps-uncap,1.0,4796.898889541627,227.63440608978271,5715.696215629577
mps-uncap,0.5,29.39467430114746,9.951663017272947,28.14657688140869
mps-uncap,0.6,35.312843322753906,12.456703186035158,37.89725303649902
mps-uncap,0.7,49.46141242980957,17.127656936645515,50.153255462646484
mps-uncap,0.1,22.198033332824714,4.883289337158203,17.24851131439209
mps-uncap,0.2,23.754525184631348,7.099390029907227,19.04165744781494
mps-uncap,0.3,24.567556381225586,7.859754562377931,21.764540672302257
mps-uncap,0.4,26.694154739379886,8.999919891357422,23.377251625061035
