mode,load,0_inception_v3-2,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,8.506536483764648,1.7516613006591797,10.262250900268555
mps-uncap,0.9,8.559465408325195,1.844167709350586,10.739326477050781
mps-uncap,1.0,8.706092834472656,1.7552375793457031,10.760307312011719
mps-uncap,0.5,8.604049682617188,1.7278194427490234,10.07223129272461
mps-uncap,0.6,8.53419303894043,1.7437934875488281,10.12420654296875
mps-uncap,0.7,8.491992950439453,1.7330646514892578,10.109424591064453
mps-uncap,0.1,9.732723236083984,1.7511844635009766,10.201454162597656
mps-uncap,0.2,8.618831634521484,1.7533302307128906,10.168790817260742
mps-uncap,0.3,8.48841667175293,1.7328262329101562,9.978771209716797
mps-uncap,0.4,8.470535278320312,1.73187255859375,10.082244873046875
