mode,load,0_inception_v3-2,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,40.92240333557129,15.945911407470703,19.603252410888672
mps-uncap,0.9,41.51725769042969,16.277551651000977,21.638154983520508
mps-uncap,1.0,42.975664138793945,11.10529899597168,15.301704406738281
mps-uncap,0.5,36.62228584289551,11.815071105957031,15.696048736572266
mps-uncap,0.6,40.08316993713379,11.41500473022461,18.41902732849121
mps-uncap,0.7,40.152549743652344,17.419815063476562,20.746707916259766
mps-uncap,0.1,28.870344161987305,13.867616653442383,18.433570861816406
mps-uncap,0.2,27.22454071044922,11.680126190185547,16.564369201660156
mps-uncap,0.3,29.295682907104492,10.677337646484375,19.482135772705078
mps-uncap,0.4,33.422231674194336,10.969877243041992,16.03984832763672
