mode,load,0_inception_v3-2,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,8.597373962402344,1.7631053924560547,10.332584381103516
mps-uncap,0.9,9.003400802612305,1.9178390502929688,11.744976043701172
mps-uncap,1.0,8.722066879272461,1.7669200897216797,10.783910751342773
mps-uncap,0.5,8.687734603881836,1.7426013946533203,10.094165802001953
mps-uncap,0.6,8.61358642578125,1.7611980438232422,10.149955749511719
mps-uncap,0.7,8.512496948242188,1.760721206665039,10.188102722167969
mps-uncap,0.1,9.771347045898438,1.7871856689453125,10.229349136352539
mps-uncap,0.2,9.392261505126953,1.7681121826171875,10.183095932006836
mps-uncap,0.3,8.704900741577148,1.7466545104980469,10.083436965942383
mps-uncap,0.4,8.496522903442383,1.7542839050292969,10.104656219482422
