mode,load,0_inception_v3-2,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,6.588459014892578,3.1986236572265625,22.092819213867188
mps-uncap,0.9,105.8204174041748,16.92056655883789,659.2757701873779
mps-uncap,1.0,2518.221139907837,60.7372522354126,2964.8470878601074
mps-uncap,0.5,0.024557113647460938,0.0247955322265625,0.029325485229492188
mps-uncap,0.6,0.024080276489257812,0.024080276489257812,4.52876091003418
mps-uncap,0.7,0.0247955322265625,0.027418136596679688,8.865833282470703
mps-uncap,0.1,0.043392181396484375,0.04076957702636719,0.03993511199951172
mps-uncap,0.2,0.040411949157714844,0.039577484130859375,0.028133392333984375
mps-uncap,0.3,0.0324249267578125,0.026702880859375,0.027179718017578125
mps-uncap,0.4,0.028848648071289062,0.026226043701171875,0.026345252990722656
