mode,load,0_densenet121-32,1_efficientnet_b6-4,2_inception_v3-2
mps-uncap,1.0,1374.9463249357937,171.86739495583114,150.00155760660888
mig,1.0,996.3108470362021,211.0091467325537,229.50852047137167
