mode,load,0_vgg19-8,1_densenet201-16,2_mobilenet_v3_small-2
mps-uncap,1.0,21.74067497253418,69.35286521911621,16.49188995361328
mig,1.0,23.35810661315918,61.47122383117676,12.401819229125977
