mode,load,0_vgg19-8,1_densenet201-16,2_mobilenet_v3_small-2
mps-uncap,1.0,9.810686111450195,59.12055969238281,8.26563835144043
mig,1.0,14.051675796508789,46.05822563171387,4.172325134277344
