mode,load,0_vgg19-8,1_densenet201-16,2_mobilenet_v3_small-2
mps-uncap,1.0,10.537705421447756,60.06305694580078,10.240623950958252
mig,1.0,14.581120014190668,47.701358795166016,4.36495780944824
