mode,load,0_vgg19-8,1_densenet201-16,2_mobilenet_v3_small-2
mps-uncap,1.0,0.000476837158203125,0.0007152557373046875,0.0059604644775390625
mig,1.0,0.004291534423828125,0.00095367431640625,0.0035762786865234375
