mode,load,0_efficientnet_b7-16,1_squeezenet1_1-32,2_vgg16-2
mps-uncap,0.8,45.0742244720459,6.53386116027832,4.101276397705078
mps-uncap,0.9,50.22120475769043,7.467508316040039,4.70733642578125
mps-uncap,1.0,54.558753967285156,8.145332336425781,5.763769149780273
mps-uncap,0.5,34.43717956542969,4.114627838134766,2.2208690643310547
mps-uncap,0.6,36.99803352355957,4.926562309265137,3.004789352416992
mps-uncap,0.7,39.99519348144531,5.127906799316406,3.4759044647216797
mps-uncap,0.1,29.33335304260254,3.597855567932129,2.1791458129882812
mps-uncap,0.2,29.627084732055664,3.5709142684936523,2.1390914916992188
mps-uncap,0.3,30.732393264770508,3.580331802368164,2.1271705627441406
mps-uncap,0.4,32.54866600036621,3.6001205444335938,2.1419525146484375
