mode,load,0_efficientnet_b7-16,1_squeezenet1_1-32,2_vgg16-2
mps-uncap,0.8,25.149106979370117,2.4423599243164062,1.394033432006836
mps-uncap,0.9,46.26917839050293,7.588863372802734,5.252361297607422
mps-uncap,1.0,387.4218463897705,209.4881534576416,1474.1365909576416
mps-uncap,0.5,0.05984306335449219,0.04506111145019531,0.04410743713378906
mps-uncap,0.6,0.060558319091796875,0.04506111145019531,0.0438690185546875
mps-uncap,0.7,0.06759166717529297,0.048160552978515625,0.04649162292480469
mps-uncap,0.1,0.062346458435058594,0.056862831115722656,0.05340576171875
mps-uncap,0.2,0.058650970458984375,0.048160552978515625,0.04696846008300781
mps-uncap,0.3,0.05841255187988281,0.04649162292480469,0.04458427429199219
mps-uncap,0.4,0.06079673767089844,0.046253204345703125,0.045299530029296875
