mode,load,0_efficientnet_b7-16,1_squeezenet1_1-32,2_vgg16-2
mps-uncap,0.8,221.16681368520574,2949.6658410772015,281.3465553026916
mps-uncap,0.9,251.26156247355215,3252.1409398812507,311.5342107845791
mps-uncap,1.0,284.2375153031881,3677.679573206565,338.4323202941837
mps-uncap,0.5,136.68567975957228,1845.0742556378605,171.13442460334227
mps-uncap,0.6,162.49184489458605,2159.2442520701557,207.3621816979807
mps-uncap,0.7,186.20441906553543,2551.3225185537194,242.98128070899972
mps-uncap,0.1,24.717666824170337,329.76563353205364,33.67241968709111
mps-uncap,0.2,60.95192899308719,761.4248469023427,67.47354452096924
mps-uncap,0.3,81.8898399968089,1073.472929392895,102.37819588070884
mps-uncap,0.4,119.4093165774283,1433.5323472941216,136.65630065857943
