mode,load,0_efficientnet_b7-16,1_squeezenet1_1-32,2_vgg16-2
mps-uncap,0.8,27.392864227294922,3.4973621368408203,1.920461654663086
mps-uncap,0.9,27.07695960998535,3.4971237182617188,1.9273757934570312
mps-uncap,1.0,26.97443962097168,3.543376922607422,1.9390583038330078
mps-uncap,0.5,26.561975479125977,3.4914016723632812,1.917123794555664
mps-uncap,0.6,26.5655517578125,3.495454788208008,1.9190311431884766
mps-uncap,0.7,26.731014251708984,3.488779067993164,1.9268989562988281
mps-uncap,0.1,26.754140853881836,3.5011768341064453,1.9268989562988281
mps-uncap,0.2,26.54266357421875,3.486156463623047,1.9216537475585938
mps-uncap,0.3,26.617765426635742,3.4956932067871094,1.922607421875
mps-uncap,0.4,26.66163444519043,3.495454788208008,1.9164085388183594
