mode,load,0_efficientnet_b7-16,1_squeezenet1_1-32,2_vgg16-2
mps-uncap,0.8,282.9749584197998,68.30310821533203,82.10468292236328
mps-uncap,0.9,323.89330863952637,139.30416107177734,130.72657585144043
mps-uncap,1.0,1256.9859027862549,501.95813179016113,3078.930377960205
mps-uncap,0.5,109.01379585266113,26.251792907714844,18.262624740600586
mps-uncap,0.6,131.56700134277344,36.32974624633789,37.79101371765137
mps-uncap,0.7,181.68950080871582,50.40717124938965,51.99003219604492
mps-uncap,0.1,22.668838500976562,4.29224967956543,3.6954879760742188
mps-uncap,0.2,40.639638900756836,11.454343795776367,8.031368255615234
mps-uncap,0.3,57.65032768249512,18.481731414794922,10.775566101074219
mps-uncap,0.4,66.70331954956055,30.54332733154297,13.149499893188477
