mode,load,0_efficientnet_b7-16,1_squeezenet1_1-32,2_vgg16-2
mps-uncap,0.8,167.9008483886719,27.418088912963867,19.44575309753418
mps-uncap,0.9,222.09887504577642,48.46048355102539,32.03339576721192
mps-uncap,1.0,844.7537422180176,406.40735626220703,2768.3624267578134
mps-uncap,0.5,65.80703258514404,10.455989837646486,7.259845733642578
mps-uncap,0.6,78.68838310241699,13.080358505249025,8.90970230102539
mps-uncap,0.7,105.24506568908691,17.21954345703125,11.969804763793947
mps-uncap,0.1,33.481621742248535,4.980993270874023,2.843046188354492
mps-uncap,0.2,34.8759412765503,6.313991546630864,4.076862335205078
mps-uncap,0.3,43.08896064758302,7.963895797729494,4.83250617980957
mps-uncap,0.4,49.35755729675293,8.958840370178224,5.953884124755859
