mode,load,0_efficientnet_b7-16,1_squeezenet1_1-32,2_vgg16-2
mps-uncap,0.8,28.189897537231445,3.5152435302734375,1.9342899322509766
mps-uncap,0.9,29.010534286499023,3.521442413330078,1.9407272338867188
mps-uncap,1.0,30.253887176513672,3.561735153198242,1.9574165344238281
mps-uncap,0.5,26.589155197143555,3.502368927001953,1.9359588623046875
mps-uncap,0.6,26.696205139160156,3.509521484375,1.936197280883789
mps-uncap,0.7,26.789188385009766,3.505706787109375,1.939535140991211
mps-uncap,0.1,26.79586410522461,3.513336181640625,1.9376277923583984
mps-uncap,0.2,26.59440040588379,3.500223159790039,1.9335746765136719
mps-uncap,0.3,26.670455932617188,3.5047531127929688,1.9352436065673828
mps-uncap,0.4,26.746749877929688,3.511190414428711,1.9307136535644531
