mode,load,0_densenet201-8,1_efficientnet_b5-8,2_mobilenet_v3_large-8
mps-uncap,0.6,70.31297683715823,31.028032302856445,17.99452304840088
mig,0.6,60.61782836914063,87.79683113098145,14.955329895019528
mps-uncap,0.7,100.77662467956544,35.5374813079834,22.082734107971195
mig,0.7,81.70113563537598,108.93421173095703,20.46761512756348
mps-uncap,0.8,208.83517265319833,41.69018268585205,33.78634452819824
mig,0.8,135.53316593170166,147.31640815734866,27.88674831390381
mps-uncap,0.9,367.25068092346197,43.721818923950195,250.43118000030518
mig,0.9,197.53286838531494,381.1393737792969,63.14826011657716
mps-uncap,1.0,5151.159381866455,48.28290939331055,6427.600979804993
mig,1.0,644.3709850311279,793.5569286346436,1237.8879070281982
mps-uncap,1.1,11515.071296691895,65.69333076477052,10609.455728530884
mig,1.1,7902.795696258544,7366.385746002199,7460.459589958191
mps-uncap,1.2,18375.473737716675,85.34634113311768,15826.76146030426
mig,1.2,12862.622165679932,13301.853656768799,14417.463731765747
mps-uncap,1.3,24685.619807243347,87.15150356292723,21043.62392425537
mig,1.3,18453.320145606995,20157.83178806305,18671.24423980713
