mode,load,0_densenet201-8,1_efficientnet_b5-8,2_mobilenet_v3_large-8
mps-uncap,0.6,122.71931886672971,54.05892848968508,33.431410789489746
mig,0.6,107.45648384094243,156.4145231246948,24.970726966857907
mps-uncap,0.7,170.74440956115728,58.88136625289917,39.98624563217161
mig,0.7,148.07830810546875,277.3777103424081,41.93331718444811
mps-uncap,0.8,415.41915416717524,65.3993201255798,64.35829162597658
mig,0.8,323.7973117828367,216.09915733337402,48.1196141242981
mps-uncap,0.9,612.148628234863,78.67841243743895,357.58751630783087
mig,0.9,287.4610614776612,513.2984542846681,110.21995067596428
mps-uncap,1.0,5720.830411911008,75.69980621337888,6912.342011928558
mig,1.0,814.843053817749,1004.7139883041383,1518.8263607025144
mps-uncap,1.1,12564.990377426144,125.06977081298831,11708.355765342712
mig,1.1,8618.989214897156,8518.41389656067,8327.163648605347
mps-uncap,1.2,20309.089040756226,135.44558286666873,17378.623943328854
mig,1.2,14566.321604251862,14811.515927314758,15848.247735500338
mps-uncap,1.3,26816.062874794006,153.00864696502683,23341.567826271057
mig,1.3,20267.566156387325,22404.34234380722,20830.172402858734
