mode,load,0_efficientnet_b6-4,1_resnet50-4,2_squeezenet1_1-32
mps-uncap,0.8,195.4514980316162,48.28834533691406,55.3746223449707
mps-uncap,0.9,156.79168701171875,73.5933780670166,95.89242935180664
mps-uncap,1.0,583.6808681488037,167.33813285827637,250.10204315185547
mps-uncap,0.5,49.10159111022949,23.252248764038086,17.943620681762695
mps-uncap,0.6,44.219017028808594,23.42677116394043,27.44770050048828
mps-uncap,0.7,76.65610313415527,34.47866439819336,41.86677932739258
mps-uncap,0.1,22.390127182006836,10.557889938354492,6.526708602905273
mps-uncap,0.2,47.15394973754883,16.794204711914062,7.95292854309082
mps-uncap,0.3,34.453392028808594,18.828153610229492,12.064456939697266
mps-uncap,0.4,29.593706130981445,25.78592300415039,13.392925262451172
