mode,load,0_efficientnet_b6-4,1_resnet50-4,2_squeezenet1_1-32
mps-uncap,0.8,17.650127410888672,5.559086799621582,4.282236099243164
mps-uncap,0.9,19.765377044677734,5.787849426269531,4.599452018737793
mps-uncap,1.0,22.91560173034668,6.199836730957031,4.955291748046875
mps-uncap,0.5,14.634370803833008,6.206631660461426,4.036903381347656
mps-uncap,0.6,15.020608901977539,5.866527557373047,4.09245491027832
mps-uncap,0.7,15.86294174194336,5.467772483825684,4.206061363220215
mps-uncap,0.1,23.688077926635742,6.807684898376465,3.5762786865234375
mps-uncap,0.2,18.30589771270752,6.48951530456543,3.5730600357055664
mps-uncap,0.3,17.606496810913086,6.481409072875977,3.5910606384277344
mps-uncap,0.4,16.61825180053711,6.546735763549805,3.9141178131103516
