mode,load,0_efficientnet_b6-4,1_resnet50-4,2_squeezenet1_1-32
mps-uncap,0.8,94.36334609985353,29.218647480011004,31.817893981933597
mps-uncap,0.9,129.85866069793676,40.49230575561516,62.14347839355468
mps-uncap,1.0,426.3973236083978,94.61494922637912,217.8264188766479
mps-uncap,0.5,31.47920608520508,14.73976373672483,9.294214248657228
mps-uncap,0.6,34.24868583679195,15.604257583618164,12.800416946411135
mps-uncap,0.7,50.39660215377806,19.347178936004696,22.51000165939333
mps-uncap,0.1,22.02317714691162,6.487019062042213,3.2388544082641593
mps-uncap,0.2,25.91507434844967,8.90326023101808,4.166016578674317
mps-uncap,0.3,23.02352905273439,10.299267768859863,6.244621276855469
mps-uncap,0.4,22.11146831512451,12.61502265930175,8.018841743469249
