mode,load,0_efficientnet_b6-4,1_resnet50-4,2_squeezenet1_1-32
mps-uncap,0.8,216.10450744628906,52.446842193603516,60.148000717163086
mps-uncap,0.9,181.26964569091797,79.76388931274414,100.34441947937012
mps-uncap,1.0,609.1465950012207,175.2786636352539,254.93264198303223
mps-uncap,0.5,59.41653251647949,28.79619598388672,21.947145462036133
mps-uncap,0.6,65.80686569213867,27.762651443481445,32.29689598083496
mps-uncap,0.7,88.35268020629883,38.987159729003906,47.11604118347168
mps-uncap,0.1,45.71080207824707,17.125844955444336,10.040044784545898
mps-uncap,0.2,63.41409683227539,23.34284782409668,11.44719123840332
mps-uncap,0.3,52.5212287902832,23.99754524230957,16.26443862915039
mps-uncap,0.4,46.73933982849121,31.164169311523438,17.891645431518555
