mode,load,0_efficientnet_b6-4,1_resnet50-4,2_squeezenet1_1-32
mps-uncap,0.8,10.09511947631836,2.7587413787841797,3.4868717193603516
mps-uncap,0.9,10.141611099243164,2.730846405029297,3.4821033477783203
mps-uncap,1.0,10.158777236938477,2.7632713317871094,3.486156463623047
mps-uncap,0.5,10.05244255065918,2.7866363525390625,3.4880638122558594
mps-uncap,0.6,10.141134262084961,2.786874771118164,3.4990310668945312
mps-uncap,0.7,10.11967658996582,2.751588821411133,3.4935474395751953
mps-uncap,0.1,10.270357131958008,2.7799606323242188,3.488779067993164
mps-uncap,0.2,10.062217712402344,2.787351608276367,3.4911632537841797
mps-uncap,0.3,9.979724884033203,2.79998779296875,3.482818603515625
mps-uncap,0.4,9.998321533203125,2.776622772216797,3.5016536712646484
