mode,load,0_efficientnet_b6-4,1_resnet50-4,2_squeezenet1_1-32
mps-uncap,0.8,23.06842803955078,7.679104804992676,5.000877380371094
mps-uncap,0.9,23.436784744262695,7.140684127807617,5.256724357604981
mps-uncap,1.0,24.49655532836914,7.651948928833008,5.465030670166016
mps-uncap,0.5,19.347429275512695,7.427096366882324,4.657411575317383
mps-uncap,0.6,19.935131072998047,7.330894470214844,4.772853851318359
mps-uncap,0.7,21.214866638183594,6.922602653503418,5.046272277832032
mps-uncap,0.1,25.41794776916504,7.545924186706543,4.094552993774414
mps-uncap,0.2,26.203036308288574,7.146143913269043,4.242396354675293
mps-uncap,0.3,24.712419509887695,7.291054725646973,4.370403289794924
mps-uncap,0.4,19.5767879486084,7.4451446533203125,4.543209075927735
