mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,99.05983686447148,244.20323371887213,34.52636718750005
mps-uncap,0.9,122.76834964752196,249.979224205017,61.35144233703614
mps-uncap,1.0,734.9546027183534,1195.726101398468,377.5448703765869
mps-uncap,0.5,25.530827045440642,46.5839195251465,9.964370727539018
mps-uncap,0.6,37.032647132873535,51.65435791015611,13.271207809448265
mps-uncap,0.7,40.456244945526116,79.93245124816895,16.139068603515582
mps-uncap,0.1,14.663772583007798,25.508356094360344,2.7415943145751895
mps-uncap,0.2,18.011360168457017,24.48554992675785,3.514823913574219
mps-uncap,0.3,22.788012027740482,23.80757808685304,4.495780467987061
mps-uncap,0.4,24.327363967895508,32.645761966705344,6.132736206054704
