mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,22.298176288604736,40.14153480529787,6.685276031494147
mps-uncap,0.9,22.841572761535645,40.89569091796875,6.857585906982423
mps-uncap,1.0,23.359556198120117,41.82217121124267,7.107977867126465
mps-uncap,0.5,20.00725746154785,35.130107402801514,6.123976707458495
mps-uncap,0.6,20.474224090576172,35.22952079772949,6.428146362304689
mps-uncap,0.7,19.88514900207519,38.61558437347412,6.700077056884765
mps-uncap,0.1,19.760456085205078,33.14042806625366,4.813671112060546
mps-uncap,0.2,18.991451263427734,32.4788284301758,5.758562088012696
mps-uncap,0.3,19.078421592712402,32.08411693572998,5.699739456176759
mps-uncap,0.4,19.169616699218754,31.846499443054213,5.962996482849122
