mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,46.60420417785646,93.2915210723877,16.752910614013672
mps-uncap,0.9,80.91320991516115,180.95164299011236,29.718637466430664
mps-uncap,1.0,542.7925348281864,1007.3185682296753,293.31512451171875
mps-uncap,0.5,25.06392002105713,41.73407554626465,7.497835159301758
mps-uncap,0.6,28.151941299438494,47.16610908508301,9.147810935974123
mps-uncap,0.7,28.51288318634033,66.22600555419922,11.239337921142578
mps-uncap,0.1,19.25196647644043,31.389045715332035,3.866291046142578
mps-uncap,0.2,21.06266021728516,30.478572845458984,4.75921630859375
mps-uncap,0.3,23.105502128601074,31.33096694946289,5.330133438110352
mps-uncap,0.4,24.4147777557373,35.8576774597168,5.963349342346193
