mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,0.3685951232910156,9.049177169799805,1.9457340240478516
mps-uncap,0.9,10.10584831237793,30.42459487915039,4.815578460693359
mps-uncap,1.0,181.91909790039062,428.6353588104248,82.81874656677246
mps-uncap,0.5,0.05054473876953125,0.05555152893066406,0.04410743713378906
mps-uncap,0.6,0.04839897155761719,0.055789947509765625,0.04506111145019531
mps-uncap,0.7,0.04601478576660156,0.05984306335449219,0.44798851013183594
mps-uncap,0.1,0.05984306335449219,0.05936622619628906,0.049591064453125
mps-uncap,0.2,0.058650970458984375,0.06103515625,0.04839897155761719
mps-uncap,0.3,0.0553131103515625,0.06008148193359375,0.04601478576660156
mps-uncap,0.4,0.05340576171875,0.05888938903808594,0.04553794860839844
