mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,155.38716316223145,334.34295654296875,71.47622108459473
mps-uncap,0.9,151.44062042236328,324.7230052947998,84.55896377563477
mps-uncap,1.0,821.610689163208,1289.1979217529297,423.6786365509033
mps-uncap,0.5,41.52083396911621,73.16732406616211,20.176410675048828
mps-uncap,0.6,58.20035934448242,81.30025863647461,30.2126407623291
mps-uncap,0.7,82.1986198425293,111.72318458557129,26.377201080322266
mps-uncap,0.1,41.25666618347168,27.831077575683594,3.8831233978271484
mps-uncap,0.2,31.687021255493164,29.89339828491211,7.465839385986328
mps-uncap,0.3,29.889822006225586,33.42747688293457,10.976791381835938
mps-uncap,0.4,49.55768585205078,50.0178337097168,11.858701705932617
