mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,0.009775161743164062,0.013589859008789062,0.008344650268554688
mps-uncap,0.9,0.010967254638671875,0.012874603271484375,0.008344650268554688
mps-uncap,1.0,0.01239776611328125,0.014543533325195312,0.008821487426757812
mps-uncap,0.5,0.012159347534179688,0.013113021850585938,0.009775161743164062
mps-uncap,0.6,0.011682510375976562,0.012874603271484375,0.0095367431640625
mps-uncap,0.7,0.011444091796875,0.012636184692382812,0.008344650268554688
mps-uncap,0.1,0.013828277587890625,0.025510787963867188,0.01049041748046875
mps-uncap,0.2,0.012159347534179688,0.020503997802734375,0.009775161743164062
mps-uncap,0.3,0.012636184692382812,0.01430511474609375,0.01049041748046875
mps-uncap,0.4,0.01239776611328125,0.013113021850585938,0.010251998901367188
