mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,6.818294525146484,15.866518020629883,2.8603076934814453
mps-uncap,0.9,6.90150260925293,15.79904556274414,2.856731414794922
mps-uncap,1.0,6.946802139282227,16.214370727539062,2.866983413696289
mps-uncap,0.5,6.9751739501953125,15.830278396606445,2.866983413696289
mps-uncap,0.6,7.009029388427734,15.748977661132812,2.863645553588867
mps-uncap,0.7,6.855487823486328,15.827417373657227,2.865314483642578
mps-uncap,0.1,7.0781707763671875,15.924930572509766,2.8595924377441406
mps-uncap,0.2,6.884336471557617,15.731096267700195,2.8638839721679688
mps-uncap,0.3,6.918191909790039,15.846490859985352,2.855539321899414
mps-uncap,0.4,6.867885589599609,15.722036361694336,2.8574466705322266
