mode,load,0_densenet121-8,1_densenet201-16,2_vgg16-4
mps-uncap,0.8,20.15371322631836,37.751197814941406,5.456447601318359
mps-uncap,0.9,21.47212028503418,39.58182334899902,5.717754364013672
mps-uncap,1.0,22.340703010559082,40.786194801330566,6.056571006774902
mps-uncap,0.5,16.998982429504398,28.85439395904541,4.629373550415039
mps-uncap,0.6,17.109680175781254,29.913902282714847,5.0299882888793945
mps-uncap,0.7,17.577195167541504,34.172773361206055,5.241727828979491
mps-uncap,0.1,17.917346954345703,30.782270431518555,3.3584117889404297
mps-uncap,0.2,18.07870864868164,28.395700454711914,4.019021987915039
mps-uncap,0.3,17.683982849121094,26.865291595458984,4.302978515625
mps-uncap,0.4,17.575931549072266,25.597691535949707,4.4213294982910165
