mode,load,0_resnet152-4,1_resnet152-4,2_resnet152-4,3_resnet152-4
mig,0.1,6.421661376953123,0.05409717559814451,7.7365636825561594,0.051856040954589885
mig,0.2,11.069965362548828,10.209441184997559,10.498046875,16.21377468109131
mig,0.3,13.788127899169924,13.531851768493654,14.178848266601566,26.010322570800792
mig,0.4,20.664668083190932,22.47469425201416,20.4737663269043,33.87141227722168
mig,0.5,25.26783943176271,26.410865783691413,31.3605308532715,52.83093452453616
mig,0.6,42.0025110244751,39.230394363403306,47.792673110961914,70.39928436279297
mig,0.7,72.43943214416504,53.023338317871115,51.75318717956541,122.24416732788092
mig,0.8,85.58902740478516,92.49730110168458,127.10604667663574,313.18092346191406
mig,0.9,275.6640911102295,307.49850273132324,278.15661430358887,874.2356061935426
mig,1.0,3888.234281539917,2557.236886024475,3827.0444869995117,6572.3066329956055
