mode,load,0_resnet152-4,1_resnet152-4,2_resnet152-4,3_resnet152-4
mig,0.1,18.31352710723877,22.085905075073242,18.540382385253906,29.63888645172119
mig,0.2,15.644311904907227,15.861272811889648,15.801191329956055,29.779672622680664
mig,0.3,15.581369400024414,15.681147575378418,15.662550926208496,29.921531677246094
mig,0.4,15.578508377075195,15.807509422302246,15.69664478302002,29.961824417114258
mig,0.5,15.606880187988281,15.793919563293457,15.760421752929688,30.092477798461914
mig,0.6,15.46335220336914,15.610456466674805,15.607953071594238,30.01260757446289
mig,0.7,15.223860740661621,15.467643737792969,15.36870002746582,29.767990112304688
mig,0.8,15.239477157592773,15.447616577148438,15.392541885375977,29.79731559753418
mig,0.9,15.387535095214844,15.62356948852539,15.505313873291016,29.999375343322754
mig,1.0,15.455484390258789,15.66934585571289,15.638113021850586,30.138611793518066
