mode,load,0_resnet152-4,1_resnet152-4,2_resnet152-4,3_resnet152-4
mig,0.1,21.130084991455078,22.88675308227539,21.79396152496338,29.70600128173828
mig,0.2,16.345977783203125,16.3419246673584,16.452550888061523,29.900670051574707
mig,0.3,15.967369079589844,16.001462936401367,15.959620475769043,30.14659881591797
mig,0.4,16.187667846679688,16.38507843017578,16.229867935180664,30.307531356811523
mig,0.5,17.233848571777344,18.892765045166016,19.44279670715332,36.99970245361328
mig,0.6,24.489760398864746,24.961233139038086,25.98583698272705,47.16181755065918
mig,0.7,34.416913986206055,29.54554557800293,28.957366943359375,62.74151802062988
mig,0.8,37.966370582580566,46.85831069946289,45.88961601257324,105.97872734069824
mig,0.9,100.60644149780273,119.35162544250488,108.02054405212402,457.12602138519287
mig,1.0,2963.5844230651855,1361.709713935852,2598.958969116211,3354.244351387024
