mode,load,0_densenet121-16,1_resnet101-4,2_resnet18-8
mps-uncap,0.8,809.3420301062737,256.9538075269794,1785.8943801803214
mps-uncap,0.9,924.2397590152307,304.4228378491829,2012.1174563120962
mps-uncap,1.0,1012.5737308750927,330.3785633373559,2250.399723916111
mps-uncap,0.5,510.93675108888993,164.21867382144538,1110.542570225391
mps-uncap,0.6,594.4240327785144,201.6813395313965,1312.8261710264294
mps-uncap,0.7,707.4318495315574,231.80132113556522,1558.4609521377567
mps-uncap,0.1,107.55519068468806,33.17275855032335,219.69129033383197
mps-uncap,0.2,201.63646884566936,64.56604898614864,452.9667603807095
mps-uncap,0.3,307.47751185219755,99.28319015856286,666.66270390453
mps-uncap,0.4,407.891485861466,131.51555920135718,899.5809156091769
