mode,load,0_densenet121-16,1_resnet101-4,2_resnet18-8
mps-uncap,0.8,19.962430000305176,11.785030364990234,4.038572311401367
mps-uncap,0.9,35.355567932128906,15.957117080688477,6.019473075866699
mps-uncap,1.0,1104.367733001709,38.62619400024414,22.576093673706055
mps-uncap,0.5,12.930512428283691,11.258482933044434,3.2806396484375
mps-uncap,0.6,13.416767120361328,10.428905487060547,3.2694339752197266
mps-uncap,0.7,14.857888221740723,10.72537899017334,3.4766197204589844
mps-uncap,0.1,16.85810089111328,12.081623077392578,3.0297040939331055
mps-uncap,0.2,16.710996627807617,12.212991714477539,3.032565116882324
mps-uncap,0.3,14.578819274902344,12.268900871276855,3.1713247299194336
mps-uncap,0.4,13.257265090942383,11.857032775878906,3.2684803009033203
