mode,load,0_densenet121-16,1_resnet101-4,2_resnet18-8
mps-uncap,0.8,14.894318580627441,11.816644668579103,4.1228532791137695
mps-uncap,0.9,16.18363857269287,11.462068557739258,4.3524980545043945
mps-uncap,1.0,16.53766632080078,11.736202239990236,4.622364044189453
mps-uncap,0.5,13.653993606567383,11.955142021179201,3.6614656448364267
mps-uncap,0.6,14.197111129760744,11.518454551696777,3.5913944244384775
mps-uncap,0.7,14.316058158874512,11.422443389892578,3.917217254638672
mps-uncap,0.1,17.81902313232422,12.767505645751953,3.288865089416504
mps-uncap,0.2,17.642498016357422,13.110160827636719,3.3014297485351562
mps-uncap,0.3,17.61937141418457,13.399815559387207,3.395557403564453
mps-uncap,0.4,17.010211944580078,13.28740119934082,3.427839279174805
