mode,load,0_densenet121-16,1_resnet101-4,2_resnet18-8
mps-uncap,0.8,9.104251861572266,5.072593688964844,1.5816688537597656
mps-uncap,0.9,9.04083251953125,5.036592483520508,1.5850067138671875
mps-uncap,1.0,9.197473526000977,5.269765853881836,1.5816688537597656
mps-uncap,0.5,9.060382843017578,5.055427551269531,1.581430435180664
mps-uncap,0.6,9.104728698730469,5.084753036499023,1.577615737915039
mps-uncap,0.7,9.052038192749023,5.088567733764648,1.5797615051269531
mps-uncap,0.1,9.055376052856445,5.182027816772461,1.5988349914550781
mps-uncap,0.2,9.085655212402344,5.039215087890625,1.59454345703125
mps-uncap,0.3,9.061574935913086,5.158185958862305,1.5828609466552734
mps-uncap,0.4,9.112358093261719,5.121469497680664,1.5780925750732422
