mode,load,0_densenet121-16,1_resnet101-4,2_resnet18-8
mps-uncap,0.8,105.48732280731201,55.7884788513184,19.357209205627445
mps-uncap,0.9,196.47809267044062,82.22472190856911,39.04105901718134
mps-uncap,1.0,2310.7192039489746,180.61620235443152,97.29103088378898
mps-uncap,0.5,42.70902872085567,32.2353196144104,10.81500768661498
mps-uncap,0.6,46.37919902801499,30.269742012023933,11.650004386901854
mps-uncap,0.7,61.87325239181521,38.591206073760965,13.21394920349121
mps-uncap,0.1,32.07242965698243,23.868231773376458,5.812466144561766
mps-uncap,0.2,33.977651596069364,27.237176895141573,6.424956321716295
mps-uncap,0.3,35.32953262329104,30.34095525741577,8.028578758239739
mps-uncap,0.4,36.76348209381104,33.33136558532716,9.356794357299806
