mode,load,0_efficientnet_b7-16,1_efficientnet_b7-16
mig,0.1,34.7444456469684,26.266226703018692
mig,0.2,68.55513192848196,51.24214974671247
mig,0.3,107.88586675973542,91.20132546570659
mig,0.4,137.1168588279761,121.78854475034646
mig,0.5,159.43025768691183,141.563517883942
mig,0.6,207.34865175574734,178.4649451576619
mig,0.7,245.63910906526542,187.29821402215285
mig,0.8,267.1298539113701,244.3028302941593
mig,0.9,308.2882792560561,258.1285514805769
mig,1.0,311.7047995582885,260.08423269659176
