mode,load,0_densenet161-8,1_resnet18-4,2_resnet50-2
mps-uncap,1.0,425.4946608768754,1528.3118247083742,370.5454488318483
mig,1.0,412.4104339780404,1469.1772660690194,400.1175943325198
