mode,load,0_inception_v3-8,1_resnet101-4,2_vgg13-8
mps-uncap,0.8,13.05699348449707,13.015508651733398,4.968166351318359
mps-uncap,0.9,19.109487533569336,18.84770393371582,5.215167999267578
mps-uncap,1.0,23.814916610717773,23.357629776000977,5.457639694213867
mps-uncap,0.5,12.050151824951172,11.907219886779785,4.641294479370117
mps-uncap,0.6,11.662006378173828,11.505603790283203,4.733800888061523
mps-uncap,0.7,11.53874397277832,11.389493942260742,4.83393669128418
mps-uncap,0.1,12.232542037963867,12.523174285888672,4.511475563049316
mps-uncap,0.2,12.673497200012207,11.934280395507812,4.499197006225586
mps-uncap,0.3,12.574195861816406,12.409090995788574,4.4879913330078125
mps-uncap,0.4,12.274980545043945,12.601852416992188,4.514813423156738
