mode,load,0_inception_v3-8,1_resnet101-4,2_vgg13-8
mps-uncap,0.8,109.83610153198242,110.8701229095459,93.57976913452148
mps-uncap,0.9,191.5440559387207,170.19176483154297,154.7224521636963
mps-uncap,1.0,1076.9283771514893,2412.883996963501,462.3422622680664
mps-uncap,0.5,45.533180236816406,66.93792343139648,32.700300216674805
mps-uncap,0.6,60.20402908325195,64.21375274658203,54.50749397277832
mps-uncap,0.7,86.86614036560059,74.9967098236084,43.723344802856445
mps-uncap,0.1,18.639564514160156,38.0864143371582,12.739896774291992
mps-uncap,0.2,32.09400177001953,29.668807983398438,16.804218292236328
mps-uncap,0.3,38.43975067138672,39.736032485961914,17.278432846069336
mps-uncap,0.4,40.91644287109375,37.834882736206055,21.924734115600586
