mode,load,0_inception_v3-8,1_resnet101-4,2_vgg13-8
mps-uncap,0.8,0.059604644775390625,0.05125999450683594,3.712177276611328
mps-uncap,0.9,7.211565971374512,8.992433547973633,8.040428161621094
mps-uncap,1.0,239.55345153808594,1147.1586227416992,66.86723232269287
mps-uncap,0.5,0.05435943603515625,0.051856040954589844,0.045299530029296875
mps-uncap,0.6,0.0514984130859375,0.04839897155761719,0.07140636444091797
mps-uncap,0.7,0.05125999450683594,0.045299530029296875,1.8004179000854492
mps-uncap,0.1,0.06079673767089844,0.06079673767089844,0.05269050598144531
mps-uncap,0.2,0.060677528381347656,0.06031990051269531,0.04935264587402344
mps-uncap,0.3,0.058650970458984375,0.05733966827392578,0.048160552978515625
mps-uncap,0.4,0.05745887756347656,0.0553131103515625,0.048160552978515625
