mode,load,0_inception_v3-8,1_resnet101-4,2_vgg13-8
mps-uncap,0.8,26.353406906127933,21.687889099121094,17.43001937866211
mps-uncap,0.9,57.75580406188965,53.85274887084962,37.397766113281264
mps-uncap,1.0,703.0865669250488,1649.0924835205078,193.95344257354736
mps-uncap,0.5,9.504365921020511,10.31038761138918,5.113029479980472
mps-uncap,0.6,11.202049255371097,11.652112007141113,7.936668395996089
mps-uncap,0.7,15.971279144287111,14.055347442626958,11.084794998168945
mps-uncap,0.1,0.06923675537109376,0.06866455078125,0.06961822509765625
mps-uncap,0.2,0.07991790771484376,1.6705989837646498,2.1326065063476576
mps-uncap,0.3,6.3610076904296875,6.46736621856689,3.238034248352051
mps-uncap,0.4,8.260369300842285,8.641242980957031,4.0174245834350595
