mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,39.20865058898926,18.291234970092773,10.544776916503906
mps-uncap,0.9,61.32960319519043,34.32321548461914,15.549421310424805
mps-uncap,1.0,365.6705617904663,124.56250190734863,156.54873847961426
mps-uncap,0.5,19.016504287719727,10.800838470458984,3.1549930572509766
mps-uncap,0.6,20.103812217712402,12.017488479614258,4.647016525268555
mps-uncap,0.7,28.958439826965332,16.012907028198242,8.310556411743164
mps-uncap,0.1,12.37797737121582,9.981513023376465,2.585172653198242
mps-uncap,0.2,12.24362850189209,9.97304916381836,2.5696754455566406
mps-uncap,0.3,12.511253356933594,10.047197341918945,2.56502628326416
mps-uncap,0.4,13.259410858154297,10.570049285888672,2.6199817657470703
