mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,103.3926010131836,47.29299545288086,26.38320922851562
mps-uncap,0.9,190.44768810272225,110.21852493286133,48.193979263305664
mps-uncap,1.0,1539.7001266479492,271.0069179534912,1229.1031122207644
mps-uncap,0.5,38.791179656982436,21.541786193847656,11.67750358581543
mps-uncap,0.6,49.13926124572754,26.258182525634762,13.505363464355474
mps-uncap,0.7,59.65380668640138,39.672613143920906,20.017147064208988
mps-uncap,0.1,19.025468826293945,11.020326614379883,3.630208969116211
mps-uncap,0.2,20.259380340576172,14.895963668823244,8.152079582214357
mps-uncap,0.3,21.271324157714844,17.967844009399414,9.160041809082031
mps-uncap,0.4,31.686592102050778,19.529914855957035,10.479331016540527
