mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,171.04392051696792,83.35135459899884,52.649173736572266
mps-uncap,0.9,616.2019681930545,215.3604984283447,85.63872337341316
mps-uncap,1.0,1834.5411825180056,458.3100509643556,1346.2299895286567
mps-uncap,0.5,66.4531421661377,37.179374694824226,23.920602798461836
mps-uncap,0.6,84.92764234542848,47.82019615173339,26.724991798400872
mps-uncap,0.7,122.59492158889789,70.11999845504764,38.321051597595236
mps-uncap,0.1,26.25380516052246,19.413156509399418,11.210527420043945
mps-uncap,0.2,30.188918113708496,22.29826450347897,12.160661220550525
mps-uncap,0.3,40.02741336822509,28.72821807861328,14.447405338287375
mps-uncap,0.4,45.7715892791748,41.30054473876953,15.845715999603286
