mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,0.06103515625,6.953954696655273,0.0476837158203125
mps-uncap,0.9,13.178706169128418,22.11618423461914,4.935503005981445
mps-uncap,1.0,311.3746643066406,111.57703399658203,145.37334442138672
mps-uncap,0.5,0.06008148193359375,0.04792213439941406,0.04696846008300781
mps-uncap,0.6,0.06031990051269531,0.05602836608886719,0.0457763671875
mps-uncap,0.7,0.060558319091796875,5.015850067138672,0.046253204345703125
mps-uncap,0.1,0.06437301635742188,0.06008148193359375,0.05793571472167969
mps-uncap,0.2,0.061511993408203125,0.05459785461425781,0.05316734313964844
mps-uncap,0.3,0.06008148193359375,0.052928924560546875,0.04863739013671875
mps-uncap,0.4,0.06365776062011719,0.05078315734863281,0.04863739013671875
