mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,57.211875915527344,12.960243225097656,13.78011703491211
mps-uncap,0.9,62.448954582214355,13.498783111572266,14.399814605712898
mps-uncap,1.0,64.62609767913818,14.124345779418945,16.251015663146973
mps-uncap,0.5,36.1532211303711,11.57650947570801,10.739135742187502
mps-uncap,0.6,41.4172887802124,12.096786499023438,11.584901809692385
mps-uncap,0.7,52.84736156463624,12.57474422454834,12.76555061340332
mps-uncap,0.1,18.967199325561523,10.203742980957031,2.8732776641845756
mps-uncap,0.2,20.108461380004883,10.705804824829102,7.959055900573731
mps-uncap,0.3,20.37887573242188,10.841751098632812,8.7766170501709
mps-uncap,0.4,28.84392738342285,11.025571823120117,9.969592094421387
