mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,188.44938278198242,138.76938819885254,67.78192520141602
mps-uncap,0.9,643.2054042816162,261.7206573486328,107.08069801330566
mps-uncap,1.0,1879.7054290771484,537.4000072479248,1375.3325939178467
mps-uncap,0.5,46.391963958740234,45.545339584350586,31.554698944091797
mps-uncap,0.6,59.93008613586426,53.80845069885254,29.923677444458008
mps-uncap,0.7,118.17550659179688,83.85801315307617,69.46372985839844
mps-uncap,0.1,0.07724761962890625,15.743732452392578,4.100799560546875
mps-uncap,0.2,11.064767837524414,20.009756088256836,9.392023086547852
mps-uncap,0.3,14.599084854125977,30.956506729125977,16.724586486816406
mps-uncap,0.4,27.855634689331055,43.98751258850098,13.528108596801758
