mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,28.804540634155273,11.22593879699707,8.805513381958008
mps-uncap,0.9,49.97682571411133,12.078285217285156,11.29460334777832
mps-uncap,1.0,61.773061752319336,12.654542922973633,13.022541999816895
mps-uncap,0.5,17.06409454345703,10.207891464233398,2.5482177734375
mps-uncap,0.6,18.87226104736328,10.52713394165039,3.2285451889038086
mps-uncap,0.7,22.329330444335938,10.867714881896973,6.248712539672852
mps-uncap,0.1,12.316226959228516,9.913802146911621,2.5207996368408203
mps-uncap,0.2,12.148737907409668,9.902477264404297,2.503514289855957
mps-uncap,0.3,12.262105941772461,9.942770004272461,2.4869441986083984
mps-uncap,0.4,12.453317642211914,9.968280792236328,2.519965171813965
