mode,load,0_inception_v3-32,1_vgg11-32,2_vgg19-2
mps-uncap,0.8,64.48507308959961,15.34724235534668,20.62535285949707
mps-uncap,0.9,65.95945358276367,15.416145324707031,20.38097381591797
mps-uncap,1.0,68.52984428405762,15.469789505004883,22.336721420288086
mps-uncap,0.5,49.967050552368164,14.903783798217773,15.814065933227539
mps-uncap,0.6,59.05556678771973,15.014886856079102,19.485950469970703
mps-uncap,0.7,64.9726390838623,15.069007873535156,20.235538482666016
mps-uncap,0.1,26.265621185302734,13.994932174682617,15.41590690612793
mps-uncap,0.2,32.40156173706055,13.66877555847168,13.823986053466797
mps-uncap,0.3,47.25003242492676,13.968229293823242,14.057159423828125
mps-uncap,0.4,56.61416053771973,13.87929916381836,15.772581100463867
