mode,load,0_efficientnet_b6-16,1_efficientnet_b7-8,2_vgg13-16
mps-uncap,0.8,0.011920928955078125,0.01239776611328125,0.009298324584960938
mps-uncap,0.9,0.013113021850585938,0.012874603271484375,0.014781951904296875
mps-uncap,1.0,0.015020370483398438,0.014543533325195312,0.012159347534179688
mps-uncap,0.5,0.012159347534179688,0.013828277587890625,0.01049041748046875
mps-uncap,0.6,0.011920928955078125,0.0133514404296875,0.009059906005859375
mps-uncap,0.7,0.01239776611328125,0.011920928955078125,0.01049041748046875
mps-uncap,0.1,0.02384185791015625,0.02384185791015625,0.015020370483398438
mps-uncap,0.2,0.0171661376953125,0.022411346435546875,0.011444091796875
mps-uncap,0.3,0.011920928955078125,0.012874603271484375,0.010967254638671875
mps-uncap,0.4,0.014543533325195312,0.011920928955078125,0.010967254638671875
