mode,load,0_efficientnet_b6-16,1_efficientnet_b7-8,2_vgg13-16
mps-uncap,0.8,306.6821098327637,368.8352108001709,130.16963005065918
mps-uncap,0.9,1214.5323753356934,1040.1418209075928,1190.8364295959473
mps-uncap,1.0,7451.052665710449,3161.2179279327393,4843.491315841675
mps-uncap,0.5,170.60184478759766,75.09732246398926,53.724050521850586
mps-uncap,0.6,161.80801391601562,145.92933654785156,63.626766204833984
mps-uncap,0.7,165.2662754058838,196.98381423950195,90.94429016113281
mps-uncap,0.1,14.591693878173828,38.02800178527832,14.557600021362305
mps-uncap,0.2,29.979944229125977,22.63951301574707,35.326242446899414
mps-uncap,0.3,37.793636322021484,28.447628021240234,34.8052978515625
mps-uncap,0.4,69.86665725708008,58.673858642578125,40.95101356506348
