mode,load,0_efficientnet_b6-16,1_efficientnet_b7-8,2_vgg13-16
mps-uncap,0.8,89.73197937011719,116.70284748077393,14.98599052429199
mps-uncap,0.9,100.4841136932373,108.92306804656982,14.89180564880371
mps-uncap,1.0,100.81148147583008,109.61167812347412,14.76564645767212
mps-uncap,0.5,83.27978134155273,86.89955711364738,14.433634281158447
mps-uncap,0.6,85.14675617218018,99.9207615852356,14.229726791381838
mps-uncap,0.7,96.24495506286621,103.5608124732971,14.832115173339842
mps-uncap,0.1,49.785506725311286,56.24279022216797,17.687072753906254
mps-uncap,0.2,52.84297466278075,53.461036682128906,14.585912227630615
mps-uncap,0.3,59.66331005096427,60.79568862915044,14.458560943603517
mps-uncap,0.4,70.0538921356201,72.68079280853271,14.218168258667
