mode,load,0_efficientnet_b6-16,1_efficientnet_b7-8,2_vgg13-16
mps-uncap,0.8,326.91499471664423,381.71494722366333,111.9853019714355
mps-uncap,0.9,1172.8870296478271,1007.3754739761354,1140.7790613174436
mps-uncap,1.0,7432.371377944946,3165.26863336563,4808.870942592621
mps-uncap,0.5,151.36739730834958,102.6692342758178,45.58215141296408
mps-uncap,0.6,138.4872651100158,160.15551805496216,49.34482574462894
mps-uncap,0.7,187.22281455993652,226.47671699523897,77.81559228897093
mps-uncap,0.1,49.83019828796387,59.72691297531128,23.644971847534183
mps-uncap,0.2,55.750086307525635,53.507704734802246,26.26490592956543
mps-uncap,0.3,69.16262388229369,61.92731857299808,27.323961257934624
mps-uncap,0.4,86.95548057556152,76.75018548965454,32.029430866241505
