mode,load,0_efficientnet_b6-16,1_efficientnet_b7-8,2_vgg13-16
mps-uncap,0.8,87.64755725860596,101.15289688110352,25.2532958984375
mps-uncap,0.9,287.36066818237305,307.3093891143799,502.4096965789795
mps-uncap,1.0,4149.321556091309,1242.8308725357056,2217.8473472595215
mps-uncap,0.5,39.37935829162598,35.13145446777344,11.301159858703613
mps-uncap,0.6,46.991825103759766,45.37367820739746,12.784957885742188
mps-uncap,0.7,59.844255447387695,55.92024326324463,15.9837007522583
mps-uncap,0.1,35.37952899932861,38.40744495391846,10.090112686157227
mps-uncap,0.2,31.76116943359375,35.8428955078125,9.837985038757324
mps-uncap,0.3,30.173778533935547,28.855085372924805,9.884476661682129
mps-uncap,0.4,33.86402130126953,29.684901237487793,10.22350788116455
