mode,load,0_densenet201-32,1_resnet152-4,2_squeezenet1_1-16
mps-uncap,1.0,33.53428840637207,22.027015686035156,3.535032272338867
mig,1.0,50.99153518676758,15.014410018920898,5.851268768310547
