mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_vgg11-16
mps-uncap,0.8,10.449409484863281,6.783723831176758,16.305923461914062
mps-uncap,0.9,54.89516258239746,607.8619956970215,144.76704597473145
mps-uncap,1.0,741.121768951416,358.23631286621094,3171.306610107422
mps-uncap,0.5,0.024557113647460938,0.02384185791015625,0.18143653869628906
mps-uncap,0.6,0.024080276489257812,0.030279159545898438,3.3812522888183594
mps-uncap,0.7,0.026226043701171875,2.477288246154785,6.769299507141113
mps-uncap,0.1,0.04363059997558594,0.035762786865234375,0.034809112548828125
mps-uncap,0.2,0.041484832763671875,0.029325485229492188,0.026941299438476562
mps-uncap,0.3,0.0324249267578125,0.027179718017578125,0.026464462280273438
mps-uncap,0.4,0.029325485229492188,0.021696090698242188,0.025272369384765625
