mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_vgg11-16
mps-uncap,0.8,246.73223495483398,126.17158889770508,170.91870307922363
mps-uncap,0.9,671.9858646392822,1269.8895931243896,687.4194145202637
mps-uncap,1.0,1896.9476222991943,1508.8577270507812,7082.569599151611
mps-uncap,0.5,85.91556549072266,33.36668014526367,44.67201232910156
mps-uncap,0.6,105.47208786010742,48.761844635009766,68.28689575195312
mps-uncap,0.7,180.10783195495605,76.81488990783691,110.16297340393066
mps-uncap,0.1,62.96515464782715,27.193307876586914,22.8579044342041
mps-uncap,0.2,55.2976131439209,32.70912170410156,28.487205505371094
mps-uncap,0.3,62.58392333984375,33.342599868774414,30.32970428466797
mps-uncap,0.4,58.331966400146484,34.72900390625,39.60227966308594
