mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_vgg11-16
mps-uncap,0.8,138.62916946411121,75.90698242187494,131.4051723480225
mps-uncap,0.9,538.5456132888794,1170.4368591308594,646.8040943145752
mps-uncap,1.0,1781.3353705406187,1353.234887123108,6857.551603317262
mps-uncap,0.5,35.243592262268066,16.641864776611328,23.364448547363274
mps-uncap,0.6,52.97022104263306,23.01070213317871,35.10433673858642
mps-uncap,0.7,89.39601898193388,39.15233612060542,75.65516948699945
mps-uncap,0.1,23.590660095214858,8.73924255371094,8.3742332458496
mps-uncap,0.2,24.279470443725515,13.764142990112262,10.802171230316159
mps-uncap,0.3,31.779327392578146,13.330550193786616,12.230737209320056
mps-uncap,0.4,27.878608703613313,15.862436294555659,16.126155853271484
